3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,11.1,0,11.1,0,11.2,0,11.2,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,16.2,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,9.4,0,9.5,0,9.6,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,9.3,3,3,3,3,3,9.12,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,3,0,0,0,3,9.23,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,9.2,3,0,0,0,3,9.34,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,3,0,0,0,3,9.45,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,9.1,3,3,0,3,3,9.56,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,3,3,0,0,0,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,16.3,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,0,3,0,0,0,0,0,10.2,0,10.2,0,10.1,0,10.1,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
